dataTime,sidoName,stationName,mangName,so2Value,coValue,o3Value,no2Value,pm10Value,pm10Value24,pm25Value,pm25Value24,khaiValue,khaiGrade,so2Grade,coGrade,o3Grade,no2Grade,pm10Grade,pm25Grade,pm10Grade1h,pm25Grade1h,so2Flag,coFlag,o3Flag,no2Flag,pm10Flag,pm25Flag
2021-11-25 08:00,충남,주교면,도시대기,0.003,0.5,0.012,0.031,68,53,22,16,73,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,충남,외연도,국가배경농도,0.003,0.4,0.036,0.009,87,60,39,25,80,보통,좋음,좋음,보통,좋음,보통,보통,나쁨,나쁨,,,,,,
2021-11-25 08:00,충남,홍성읍,도시대기,0.004,0.5,0.006,0.041,65,57,29,23,77,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,충남,내포,도시대기,0.003,0.4,0.028,0.017,60,51,25,21,71,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,충남,금산읍,도시대기,0.003,0.7,0.006,0.038,51,40,31,22,66,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,충남,청양읍,도시대기,0.004,0.6,0.004,0.024,42,41,15,15,61,보통,좋음,좋음,좋음,좋음,보통,좋음,보통,좋음,,,,,,
2021-11-25 08:00,충남,정산면,도시대기,0.003,0.6,0.003,0.010,45,33,26,20,61,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,충남,엄사면,도시대기,0.003,0.6,0.023,0.025,47,42,19,17,62,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,충남,평택당진항,항만,,,,,,,,,,,,,,,,,,,장비점검,자료이상,자료이상,자료이상,장비점검,장비점검
2021-11-25 08:00,충남,장항항,항만,0.004,0.4,0.029,0.019,79,62,29,23,82,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,충남,서천읍,도시대기,0.003,0.4,0.007,0.029,58,53,21,18,73,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,충남,서면,도시대기,,0.3,0.038,0.017,72,56,23,18,76,보통,,좋음,보통,좋음,보통,보통,보통,보통,자료이상,,,,,
2021-11-25 08:00,충남,장항읍,도시대기,0.004,0.4,0.041,0.013,75,59,25,21,79,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,노송동,도시대기,0.002,0.4,0.015,0.026,56,43,21,18,63,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,삼천동,도시대기,0.002,0.6,0.016,0.042,51,44,20,17,70,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,팔복동,도시대기,0.002,0.4,0.015,0.034,47,44,12,12,64,보통,좋음,좋음,좋음,보통,보통,좋음,보통,좋음,,,,,,
2021-11-25 08:00,전북,송천동,도시대기,0.002,0.4,0.009,0.027,48,44,18,18,64,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,서신동,도로변대기,0.002,0.5,,0.040,50,40,20,16,66,보통,좋음,좋음,,보통,보통,보통,보통,보통,,,통신장애,,,
2021-11-25 08:00,전북,혁신동,도시대기,0.003,0.5,0.007,0.046,49,44,22,18,76,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,신풍동(군산),도시대기,0.002,0.4,0.038,0.018,77,52,30,21,72,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,소룡동,도시대기,0.006,0.2,0.030,0.017,79,59,29,21,79,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,개정동,도시대기,,,,,,,,,,,,,,,,,,,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정
2021-11-25 08:00,전북,옥산면,도시대기,0.003,0.5,0.010,0.018,39,39,16,15,59,보통,좋음,좋음,좋음,좋음,보통,좋음,보통,보통,,,,,,
2021-11-25 08:00,전북,비응도동,도시대기,0.004,0.4,0.042,0.005,66,55,22,17,75,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,말도,국가배경농도,,,,,85,65,39,31,90,보통,,,,,보통,보통,나쁨,나쁨,통신장애,통신장애,통신장애,통신장애,,
2021-11-25 08:00,전북,소룡동2,도시대기,0.002,0.3,0.031,0.015,75,58,23,18,78,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,삼기면,도시대기,0.002,0.4,0.024,0.015,43,42,17,17,62,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,팔봉동,도시대기,0.003,0.3,0.014,0.027,51,47,22,21,67,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,모현동,도시대기,0.003,0.5,0.017,0.029,48,42,11,13,62,보통,좋음,좋음,좋음,좋음,보통,좋음,보통,좋음,,,,,,
2021-11-25 08:00,전북,용동면,도시대기,0.002,0.4,0.025,0.013,47,41,16,19,61,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,함열읍,도시대기,0.003,0.5,0.017,0.018,48,45,16,19,65,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,춘포면,도시대기,0.003,0.4,0.004,0.028,,,,,,,좋음,좋음,좋음,좋음,,,,,,,,,점검및교정,점검및교정
2021-11-25 08:00,전북,여산면,도시대기,0.003,0.4,0.033,0.010,,,,,,,좋음,좋음,보통,좋음,,,,,,,,,점검및교정,점검및교정
2021-11-25 08:00,전북,연지동,도시대기,0.002,0.7,0.003,0.038,48,41,15,16,63,보통,좋음,좋음,좋음,보통,보통,보통,보통,좋음,,,,,,
2021-11-25 08:00,전북,신태인,도시대기,0.003,0.4,0.011,0.017,33,28,14,14,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,좋음,,,,,,
2021-11-25 08:00,전북,영파동,도시대기,0.003,0.4,0.011,0.032,41,35,15,15,55,보통,좋음,좋음,좋음,보통,보통,좋음,보통,좋음,,,,,,
2021-11-25 08:00,전북,죽항동,도시대기,0.003,0.7,0.003,0.018,29,30,16,19,59,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-25 08:00,전북,운봉읍,도시대기,,0.4,0.046,0.005,,,,,,,,좋음,보통,좋음,,,,,장비점검,,,,점검및교정,점검및교정
2021-11-25 08:00,전북,고창읍,도시대기,0.003,0.3,0.024,0.015,47,40,17,16,60,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,심원면,도시대기,0.003,0.4,0.027,0.013,67,52,28,21,72,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,부안읍,도시대기,0.002,0.4,0.020,0.036,48,36,22,16,59,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,새만금,교외대기,0.002,0.5,0.041,0.010,77,56,32,23,76,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,계화면,도시대기,0.002,0.5,0.030,0.015,64,52,26,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,요촌동,도시대기,0.002,0.4,0.022,0.022,49,43,20,19,63,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,고산면,도시대기,0.002,0.6,0.005,0.015,37,37,14,15,57,보통,좋음,좋음,좋음,좋음,보통,좋음,보통,좋음,,,,,,
2021-11-25 08:00,전북,봉동읍,도시대기,0.002,0.4,0.006,0.022,38,40,17,16,60,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,구이면,도시대기,0.002,0.3,0.029,0.009,40,33,18,17,54,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,진안읍,도시대기,0.002,0.3,0.012,0.022,42,36,20,17,56,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전북,운암면,교외대기,0.001,0.3,0.006,0.006,32,34,9,10,54,보통,좋음,좋음,좋음,좋음,보통,좋음,보통,좋음,,,,,,
2021-11-25 08:00,전북,임실읍,도시대기,0.003,0.6,0.003,0.019,29,29,10,12,48,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-25 08:00,전북,관촌면,도시대기,0.004,0.5,0.003,0.016,30,30,16,18,56,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-25 08:00,전북,무주읍,도시대기,0.003,0.4,0.036,0.014,50,41,8,8,61,보통,좋음,좋음,보통,좋음,보통,좋음,보통,좋음,,,,,,
2021-11-25 08:00,전북,순창읍,도시대기,0.003,0.3,0.002,0.012,28,28,9,9,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-25 08:00,전북,장수읍,도시대기,0.004,0.3,0.042,0.008,43,41,13,14,61,보통,좋음,좋음,보통,좋음,보통,좋음,보통,좋음,,,,,,
2021-11-25 08:00,전북,군산항,항만,0.002,0.3,0.035,0.019,80,60,30,24,80,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,용당동,도시대기,0.003,0.9,0.003,0.041,61,50,18,14,70,보통,좋음,좋음,좋음,보통,보통,좋음,보통,보통,,,,,,
2021-11-25 08:00,전남,부흥동,도시대기,0.004,0.8,0.003,0.043,49,43,20,16,71,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,서강동,도시대기,0.002,0.6,0.029,0.017,43,42,13,13,62,보통,좋음,좋음,좋음,좋음,보통,좋음,보통,좋음,,,,,,
2021-11-25 08:00,전남,월내동,도시대기,0.003,0.6,0.018,0.019,35,35,18,18,56,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,문수동,도시대기,0.002,0.7,0.011,0.030,30,33,27,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-11-25 08:00,전남,여천동(여수),도시대기,0.003,0.9,0.001,0.045,29,28,13,14,75,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-25 08:00,전남,덕충동,도시대기,0.002,0.5,0.040,0.012,28,29,11,14,58,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-25 08:00,전남,장천동,도시대기,0.002,0.5,0.002,0.025,27,29,15,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-25 08:00,전남,연향동,도시대기,0.002,0.5,0.002,0.029,22,26,17,18,56,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-25 08:00,전남,순천만,도시대기,,0.5,0.007,0.015,20,24,4,13,43,좋음,,좋음,좋음,좋음,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-11-25 08:00,전남,호두리,도시대기,,0.3,0.011,0.018,27,31,21,18,56,보통,,좋음,좋음,좋음,보통,보통,좋음,보통,자료이상,,,,,
2021-11-25 08:00,전남,신대,도시대기,0.002,0.5,0.001,0.028,31,32,16,16,52,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,빛가람동,도시대기,0.001,0.3,0.003,0.020,31,35,20,21,64,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,담양읍,도시대기,,0.5,0.002,0.015,,,,24,,,,좋음,좋음,좋음,,보통,,,자료이상,,,,점검및교정,점검및교정
2021-11-25 08:00,전남,장성읍,도시대기,0.003,0.3,0.003,0.014,34,24,23,18,56,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,화양면,도시대기,0.002,0.3,0.011,0.011,38,37,18,15,57,보통,좋음,좋음,좋음,좋음,보통,좋음,보통,보통,,,,,,
2021-11-25 08:00,전남,율촌면,도시대기,0.002,0.6,0.002,0.027,39,40,21,18,60,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,삼일동,도시대기,0.002,0.5,0.034,0.008,36,40,11,17,60,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-25 08:00,전남,중동,도시대기,0.003,0.6,0.004,0.042,37,38,10,14,70,보통,좋음,좋음,좋음,보통,보통,좋음,보통,좋음,,,,,,
2021-11-25 08:00,전남,태인동,도시대기,0.003,0.5,0.018,0.021,42,39,16,14,59,보통,좋음,좋음,좋음,좋음,보통,좋음,보통,보통,,,,,,
2021-11-25 08:00,전남,광양읍,도시대기,0.004,0.5,0.003,0.026,26,29,15,17,54,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-11-25 08:00,전남,해남읍,도시대기,0.003,0.5,0.004,0.030,38,38,11,14,58,보통,좋음,좋음,좋음,좋음,보통,좋음,보통,좋음,,,,,,
2021-11-25 08:00,전남,대불,도시대기,0.002,0.8,0.015,0.018,61,45,33,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,영암읍,도시대기,,,,,,,,,,,,,,,,,,,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정
2021-11-25 08:00,전남,송단리,교외대기,0.002,0.2,0.022,0.004,32,29,,,,,좋음,좋음,좋음,좋음,좋음,,보통,,,,,,,자료이상
2021-11-25 08:00,전남,화순읍,도시대기,0.003,0.6,0.002,0.022,26,32,14,16,52,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-25 08:00,전남,영광읍,도시대기,0.002,0.4,0.028,0.018,56,46,26,19,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,안마도,국가배경농도,0.002,0.5,0.043,0.009,98,85,34,27,110,나쁨,좋음,좋음,보통,좋음,나쁨,보통,나쁨,보통,,,,,,
2021-11-25 08:00,전남,장흥읍,도시대기,0.001,0.3,0.003,0.014,26,28,15,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-11-25 08:00,전남,진도읍,도시대기,,,,,,,,,,,,,,,,,,,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정
2021-11-25 08:00,전남,신지면,도시대기,0.003,0.5,0.024,0.013,59,47,21,16,67,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,함평읍,도시대기,0.003,0.4,0.010,0.017,48,46,19,20,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,고흥읍,도시대기,0.002,0.4,0.003,0.025,32,31,17,16,51,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,신안군,도시대기,0.002,0.3,0.040,0.006,68,57,30,23,77,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,홍도,국가배경농도,0.002,0.3,0.043,0.007,93,74,42,32,94,보통,좋음,좋음,보통,좋음,보통,보통,나쁨,나쁨,,,,,,
2021-11-25 08:00,전남,가거도,국가배경농도,0.002,0.3,0.037,0.008,75,61,34,27,81,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,무안읍,도시대기,0.003,0.6,0.002,0.021,40,40,25,19,60,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,강진읍,도시대기,0.003,0.5,0.004,0.015,31,23,17,13,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-11-25 08:00,전남,곡성읍,도시대기,0.002,0.4,0.016,0.013,25,28,15,14,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-25 08:00,전남,구례읍,도시대기,0.002,0.5,0.002,0.011,22,29,13,13,48,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-25 08:00,전남,벌교읍,도시대기,0.002,0.4,0.009,0.018,28,31,21,14,51,보통,좋음,좋음,좋음,좋음,보통,좋음,좋음,보통,,,,,,
2021-11-25 08:00,전남,보성읍,도시대기,0.002,0.7,0.003,0.009,32,36,16,21,64,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,목포항,항만,0.003,0.5,0.010,0.041,62,50,33,22,70,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,광양항,항만,0.003,0.3,0.009,0.042,47,48,26,26,77,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,전남,여수항,항만,0.003,0.6,0.019,0.032,53,46,21,18,66,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,우현동,도로변대기,0.007,1.2,0.003,0.078,49,40,24,20,119,나쁨,좋음,좋음,좋음,나쁨,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,장흥동,도시대기,0.003,1.2,0.011,0.038,59,56,28,27,79,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,장량동,도시대기,0.004,0.2,0.032,0.010,44,42,12,13,62,보통,좋음,좋음,보통,좋음,보통,좋음,보통,좋음,,,,,,
2021-11-25 08:00,경북,대도동,도시대기,,0.8,0.009,0.028,45,41,20,19,61,보통,,좋음,좋음,좋음,보통,보통,보통,보통,자료이상,,,,,
2021-11-25 08:00,경북,대송면,도시대기,0.003,0.3,0.025,0.018,54,90,18,22,120,나쁨,좋음,좋음,좋음,좋음,나쁨,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,3공단,도시대기,0.002,0.3,0.030,0.010,69,76,32,35,100,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,송도동,도시대기,0.003,0.5,0.016,0.031,41,37,17,18,57,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,오천읍,도시대기,0.003,1.2,0.002,0.007,56,42,21,17,62,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,청림동,도시대기,0.002,0.5,0.012,0.034,52,49,24,26,77,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,연일읍,도시대기,0.003,0.8,0.011,0.037,43,54,27,29,85,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,제철동,도시대기,0.003,0.4,0.005,0.036,50,51,27,27,79,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,성건동,도시대기,0.003,0.3,0.009,0.037,43,35,19,21,64,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,보덕동,도시대기,0.004,0.3,0.024,0.018,33,28,15,14,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,좋음,,,,,,
2021-11-25 08:00,경북,안강읍,도시대기,0.004,0.5,0.007,0.025,32,32,18,20,61,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,외동읍,도시대기,0.004,0.5,0.008,0.035,38,38,19,21,64,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,평화남산동,도시대기,,0.5,0.005,0.030,35,33,23,19,59,보통,,좋음,좋음,좋음,보통,보통,보통,보통,자료이상,,,,,
2021-11-25 08:00,경북,대광동,도시대기,0.004,0.4,0.003,0.026,43,42,25,23,69,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,율곡동,도시대기,0.003,0.6,0.002,0.028,42,40,21,18,60,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,명륜동,도시대기,0.004,1.0,0.005,0.029,34,29,18,14,48,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-11-25 08:00,경북,공단동,도시대기,0.002,0.5,0.015,0.025,52,47,31,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,원평동,도시대기,0.004,0.5,0.002,0.036,46,35,19,13,59,보통,좋음,좋음,좋음,보통,보통,좋음,보통,보통,,,,,,
2021-11-25 08:00,경북,형곡동,도시대기,0.003,0.5,0.006,0.031,46,40,17,12,60,보통,좋음,좋음,좋음,보통,보통,좋음,보통,보통,,,,,,
2021-11-25 08:00,경북,4공단,도시대기,0.002,0.3,0.002,0.024,22,28,18,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-25 08:00,경북,진미동,도시대기,0.003,0.3,0.030,0.015,48,43,21,20,63,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,가흥동,도시대기,0.003,0.8,0.004,0.025,36,41,16,19,61,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,영주동,도시대기,0.021,1.6,0.003,0.023,44,41,25,27,79,보통,보통,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,중방동,도시대기,0.003,0.8,0.003,0.022,44,38,25,21,64,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,하양읍,도시대기,0.005,0.5,0.010,0.024,31,35,13,16,55,보통,좋음,좋음,좋음,좋음,보통,보통,보통,좋음,,,,,,
2021-11-25 08:00,경북,상주시,도시대기,0.003,0.4,0.022,0.021,44,35,17,20,61,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,칠곡군,도시대기,0.003,0.5,0.003,0.036,49,33,29,20,61,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,영덕읍,도시대기,0.003,0.2,0.045,0.005,33,28,16,14,63,보통,좋음,좋음,보통,좋음,좋음,좋음,보통,보통,,,,,,
2021-11-25 08:00,경북,강구면,교외대기,0.001,0.3,0.040,0.007,36,30,14,17,58,보통,좋음,좋음,보통,좋음,좋음,보통,보통,좋음,,,,,,
2021-11-25 08:00,경북,영해면,도시대기,0.003,0.3,0.040,0.009,38,30,14,13,58,보통,좋음,좋음,보통,좋음,좋음,좋음,보통,좋음,,,,,,
2021-11-25 08:00,경북,문경시,도시대기,0.004,0.5,0.003,0.035,30,28,15,16,58,보통,좋음,좋음,좋음,보통,좋음,보통,좋음,좋음,,,,,,
2021-11-25 08:00,경북,성주군,도시대기,0.004,0.5,0.002,0.020,31,29,27,19,59,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,화북면,교외대기,0.000,,0.020,0.009,35,28,18,17,54,보통,좋음,,좋음,좋음,좋음,보통,보통,보통,,장비점검,,,,
2021-11-25 08:00,경북,영천시,도시대기,0.003,0.8,0.002,0.035,34,33,19,17,58,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,안계면,교외대기,0.001,0.3,0.010,0.011,34,25,19,14,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-11-25 08:00,경북,의성읍,도시대기,0.005,0.6,0.002,0.023,24,21,10,12,40,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-25 08:00,경북,울진군,도시대기,0.002,0.4,0.027,0.016,30,28,11,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-11-25 08:00,경북,석포면,도시대기,0.005,0.3,0.031,0.012,40,30,15,13,51,보통,좋음,좋음,보통,좋음,좋음,좋음,보통,좋음,,,,,,
2021-11-25 08:00,경북,봉화군청,도시대기,0.003,0.7,0.003,0.020,22,29,13,17,54,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-11-25 08:00,경북,태하리,국가배경농도,0.002,0.3,0.038,0.004,30,30,19,18,57,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-25 08:00,경북,울릉읍,도시대기,0.002,0.3,0.041,0.007,36,35,18,18,59,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,대가야읍,도시대기,0.002,0.6,0.016,0.011,36,36,23,18,56,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,군위읍,도시대기,0.002,0.4,0.010,0.006,25,21,11,9,35,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-25 08:00,경북,영양군,도시대기,,,,,,,,,,,,,,,,,,,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정
2021-11-25 08:00,경북,예천군,도시대기,0.003,0.4,0.003,0.025,23,27,14,18,56,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-11-25 08:00,경북,화양읍,도시대기,0.004,0.7,0.006,0.025,25,27,20,17,54,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-25 08:00,경북,포항항,항만,0.015,2.0,0.010,0.043,70,64,30,31,90,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경북,청송읍,도시대기,0.003,0.4,0.024,0.021,29,27,11,12,45,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-25 08:00,경남,금성면,도시대기,0.003,0.4,0.027,0.013,25,26,14,13,45,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-25 08:00,경남,동상동,도시대기,0.004,0.9,0.003,0.041,52,45,22,21,68,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경남,삼방동,도시대기,0.003,0.6,0.006,0.043,32,31,10,13,71,보통,좋음,좋음,좋음,보통,보통,좋음,보통,좋음,,,,,,
2021-11-25 08:00,경남,장유동,도시대기,0.004,0.8,0.003,0.064,41,36,21,18,104,나쁨,좋음,좋음,좋음,나쁨,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경남,진영읍,도시대기,0.005,0.8,0.003,0.037,53,44,25,22,66,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경남,김해대로,도로변대기,0.005,1.2,0.003,0.077,51,42,23,22,118,나쁨,좋음,좋음,좋음,나쁨,보통,보통,보통,보통,,,,,,
2021-11-25 08:00,경남,저구리,교외대기,0.002,0.3,,0.006,61,57,30,28,,,좋음,좋음,,좋음,보통,보통,보통,보통,,,장비점검,,,
2021-11-25 08:00,경남,아주동,도시대기,0.005,0.6,0.046,0.014,44,38,13,14,63,보통,좋음,좋음,보통,좋음,보통,좋음,보통,좋음,,,,,,
