Date,Open,High,Low,Close,Adj Close,Volume,3M,5M
2015-12-02,26420,26440,25880,26000,21738.83203,11481400,21766.70313,21962.91016
2015-12-03,25900,25940,25720,25800,21571.61328,8334750,21800.14844,21812.41133
2015-12-04,25500,25600,25340,25380,21220.44531,9635550,21510.29688,21618.43359
2015-12-07,25380,25500,25240,25240,21103.39063,9805350,21298.48307,21544.85625
2015-12-08,25240,25440,25240,25240,21103.39063,6916100,21142.40885,21347.53437
2015-12-09,25240,25500,25240,25260,21120.11133,9090600,21108.96419,21223.79023
2015-12-10,25260,25860,25260,25660,21454.55859,15193350,21226.02018,21200.3793
2015-12-11,25660,25900,25440,25680,21471.27734,10336450,21348.64909,21250.5457
2015-12-14,25460,25460,25100,25220,21086.66602,11140050,21337.50065,21247.20078
2015-12-15,25220,25600,25200,25540,21354.2207,8774700,21304.05469,21297.3668
2015-12-16,25560,26200,25560,25980,21722.11133,10398100,21387.66602,21417.7668
2015-12-17,26020,26160,25500,25800,21571.61328,8733850,21549.3151,21441.17773
2015-12-18,25300,25760,25280,25560,21370.94141,8418450,21554.88867,21421.11055
2015-12-21,25560,25700,25220,25600,21404.38867,8023300,21448.98112,21484.65508
